ENSP00000204961	EFNB1	Ephrin-B1 (EFL-3) (ELK ligand) (ELK-L) (EPH-related receptor tyrosine kinase ligand 2) (LERK-2)	EFNB1 EFL3 EPLG2 LERK2	P98172
ENSP00000265990	BTAF1	TATA-binding protein-associated factor 172 (EC 3.6.4.-) (ATP-dependent helicase BTAF1) (B-TFIID transcription factor-associated 170 kDa subunit) (TAF(II)170) (TBP-associated factor 172) (TAF-172)	BTAF1 TAF172	O14981
ENSP00000369081	TXNDC5	Thioredoxin domain-containing protein 5 (Endoplasmic reticulum resident protein 46) (ER protein 46) (ERp46) (Thioredoxin-like protein p46)	TXNDC5 TLP46 UNQ364/PRO700	Q8NBS9
ENSP00000385834	TF	Serotransferrin (Transferrin) (Beta-1 metal-binding globulin) (Siderophilin)	TF PRO1400	P02787
ENSP00000252115	POLDIP3	Polymerase delta-interacting protein 3 (46 kDa DNA polymerase delta interaction protein) (p46) (S6K1 Aly/REF-like target) (SKAR)	POLDIP3 KIAA1649 PDIP46	Q9BY77
ENSP00000312664	CASP2	Caspase-2 (CASP-2) (EC 3.4.22.55) (Neural precursor cell expressed developmentally down-regulated protein 2) (NEDD-2) (Protease ICH-1) [Cleaved into: Caspase-2 subunit p18; Caspase-2 subunit p13; Caspase-2 subunit p12]	CASP2 ICH1 NEDD2	P42575
ENSP00000347834	FBXL3	F-box/LRR-repeat protein 3 (F-box and leucine-rich repeat protein 3A) (F-box/LRR-repeat protein 3A)	FBXL3 FBL3A FBXL3A	Q9UKT7
ENSP00000227163	SPI1	Transcription factor PU.1 (31 kDa-transforming protein)	SPI1	P17947
ENSP00000361076	RPL7A	60S ribosomal protein L7a (Large ribosomal subunit protein eL8) (PLA-X polypeptide) (Surfeit locus protein 3)	RPL7A SURF-3 SURF3	P62424
ENSP00000274793	PLA2G7	Platelet-activating factor acetylhydrolase (PAF acetylhydrolase) (EC 3.1.1.47) (1-alkyl-2-acetylglycerophosphocholine esterase) (2-acetyl-1-alkylglycerophosphocholine esterase) (Group-VIIA phospholipase A2) (gVIIA-PLA2) (LDL-associated phospholipase A2) (LDL-PLA(2)) (PAF 2-acylhydrolase)	PLA2G7 PAFAH	Q13093
ENSP00000370532	GTF3A	Transcription factor IIIA	GTF3A	A0A1X7SBT5
ENSP00000270202	AKT1	RAC-alpha serine/threonine-protein kinase (EC 2.7.11.1) (Protein kinase B) (PKB) (Protein kinase B alpha) (PKB alpha) (Proto-oncogene c-Akt) (RAC-PK-alpha)	AKT1 PKB RAC	P31749
ENSP00000369695	MLLT3	Protein AF-9 (ALL1-fused gene from chromosome 9 protein) (Myeloid/lymphoid or mixed-lineage leukemia translocated to chromosome 3 protein) (YEATS domain-containing protein 3)	MLLT3 AF9 YEATS3	P42568
ENSP00000229416	GCLC	Glutamate--cysteine ligase catalytic subunit (EC 6.3.2.2) (GCS heavy chain) (Gamma-ECS) (Gamma-glutamylcysteine synthetase)	GCLC GLCL GLCLC	P48506
ENSP00000363676	RPL11	60S ribosomal protein L11 (CLL-associated antigen KW-12) (Large ribosomal subunit protein uL5)	RPL11	P62913
ENSP00000288199	RNF111	E3 ubiquitin-protein ligase Arkadia (EC 2.3.2.27) (RING finger protein 111) (hRNF111) (RING-type E3 ubiquitin transferase Arkadia)	RNF111	Q6ZNA4
ENSP00000231487	SKP1	S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19) (p19A) (Organ of Corti protein 2) (OCP-2) (Organ of Corti protein II) (OCP-II) (RNA polymerase II elongation factor-like protein) (SIII) (Transcription elongation factor B polypeptide 1-like) (p19skp1)	SKP1 EMC19 OCP2 SKP1A TCEB1L	P63208
ENSP00000227758	BIRC2	Baculoviral IAP repeat-containing protein 2 (EC 2.3.2.27) (Cellular inhibitor of apoptosis 1) (C-IAP1) (IAP homolog B) (Inhibitor of apoptosis protein 2) (hIAP-2) (hIAP2) (RING finger protein 48) (RING-type E3 ubiquitin transferase BIRC2) (TNFR2-TRAF-signaling complex protein 2)	BIRC2 API1 MIHB RNF48	Q13490
ENSP00000362592	RBBP4	Histone-binding protein RBBP4 (Chromatin assembly factor 1 subunit C) (CAF-1 subunit C) (Chromatin assembly factor I p48 subunit) (CAF-I 48 kDa subunit) (CAF-I p48) (Nucleosome-remodeling factor subunit RBAP48) (Retinoblastoma-binding protein 4) (RBBP-4) (Retinoblastoma-binding protein p48)	RBBP4 RBAP48	Q09028
ENSP00000222330	GSK3A	Glycogen synthase kinase-3 alpha (GSK-3 alpha) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3A) (EC 2.7.11.1)	GSK3A	P49840
ENSP00000373846	LTN1	E3 ubiquitin-protein ligase listerin (EC 2.3.2.27) (RING finger protein 160) (RING-type E3 ubiquitin transferase listerin) (Zinc finger protein 294)	LTN1 C21orf10 C21orf98 KIAA0714 RNF160 ZNF294 HSPC087	O94822
ENSP00000430338	INTS8	Integrator complex subunit 8 (Int8) (Protein kaonashi-1)	INTS8 C8orf52	Q75QN2
ENSP00000347733	TRRAP	Transformation/transcription domain-associated protein (350/400 kDa PCAF-associated factor) (PAF350/400) (STAF40) (Tra1 homolog)	TRRAP PAF400	Q9Y4A5
ENSP00000369703	TUBB2A	Tubulin beta-2A chain (Tubulin beta class IIa)	TUBB2A TUBB2	Q13885
ENSP00000292807	AP2M1	AP-2 complex subunit mu (AP-2 mu chain) (Adaptin-mu2) (Adaptor protein complex AP-2 subunit mu) (Adaptor-related protein complex 2 subunit mu) (Clathrin assembly protein complex 2 mu medium chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (HA2 50 kDa subunit) (Plasma membrane adaptor AP-2 50 kDa protein)	AP2M1 CLAPM1 KIAA0109	Q96CW1
ENSP00000260585	EPT1	Ethanolaminephosphotransferase 1 (hEPT1) (EC 2.7.8.1) (Selenoprotein I) (SelI)	SELENOI EPT1 KIAA1724 SELI	Q9C0D9
ENSP00000309334	RPL15	60S ribosomal protein L15 (Large ribosomal subunit protein eL15)	RPL15 EC45 TCBAP0781	P61313
ENSP00000217073	PABPC1L	Polyadenylate-binding protein 1-like	PABPC1L C20orf119	Q4VXU2
ENSP00000255194	AP3B1	AP-3 complex subunit beta-1 (Adaptor protein complex AP-3 subunit beta-1) (Adaptor-related protein complex 3 subunit beta-1) (Beta-3A-adaptin) (Clathrin assembly protein complex 3 beta-1 large chain)	AP3B1 ADTB3A	O00203
ENSP00000258052	SMPD2	Sphingomyelin phosphodiesterase 2 (EC 3.1.4.12) (Lyso-platelet-activating factor-phospholipase C) (Lyso-PAF-PLC) (Neutral sphingomyelinase) (N-SMase) (nSMase)	SMPD2	O60906
ENSP00000317332	SNX18	Sorting nexin-18 (SH3 and PX domain-containing protein 3B) (Sorting nexin-associated Golgi protein 1)	SNX18 SH3PXD3B SNAG1	Q96RF0
ENSP00000212015	SIRT1	NAD-dependent protein deacetylase sirtuin-1 (hSIRT1) (EC 3.5.1.-) (Regulatory protein SIR2 homolog 1) (SIR2-like protein 1) (hSIR2) [Cleaved into: SirtT1 75 kDa fragment (75SirT1)]	SIRT1 SIR2L1	Q96EB6
ENSP00000366563	PIK3CD	Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform (PI3-kinase subunit delta) (PI3K-delta) (PI3Kdelta) (PtdIns-3-kinase subunit delta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit delta) (PtdIns-3-kinase subunit p110-delta) (p110delta)	PIK3CD	O00329
ENSP00000284981	APP	Amyloid-beta A4 protein (ABPP) (APPI) (APP) (Alzheimer disease amyloid protein) (Amyloid precursor protein) (Amyloid-beta precursor protein) (Cerebral vascular amyloid peptide) (CVAP) (PreA4) (Protease nexin-II) (PN-II) [Cleaved into: N-APP; Soluble APP-alpha (S-APP-alpha); Soluble APP-beta (S-APP-beta); C99 (Beta-secretase C-terminal fragment) (Beta-CTF); Amyloid-beta protein 42 (Abeta42) (Beta-APP42); Amyloid-beta protein 40 (Abeta40) (Beta-APP40); C83 (Alpha-secretase C-terminal fragment) (Alpha-CTF); P3(42); P3(40); C80; Gamma-secretase C-terminal fragment 59 (Amyloid intracellular domain 59) (AICD-59) (AID(59)) (Gamma-CTF(59)); Gamma-secretase C-terminal fragment 57 (Amyloid intracellular domain 57) (AICD-57) (AID(57)) (Gamma-CTF(57)); Gamma-secretase C-terminal fragment 50 (Amyloid intracellular domain 50) (AICD-50) (AID(50)) (Gamma-CTF(50)); C31]	APP A4 AD1	P05067
ENSP00000417963	PPP2R5D	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform (PP2A B subunit isoform B'-delta) (PP2A B subunit isoform B56-delta) (PP2A B subunit isoform PR61-delta) (PP2A B subunit isoform R5-delta)	PPP2R5D	Q14738
ENSP00000263246	PACSIN2	Protein kinase C and casein kinase substrate in neurons protein 2 (Syndapin-2) (Syndapin-II)	PACSIN2	Q9UNF0
ENSP00000314004	ANAPC2	Anaphase-promoting complex subunit 2 (APC2) (Cyclosome subunit 2)	ANAPC2 APC2 KIAA1406	Q9UJX6
ENSP00000349156	SIAH1	E3 ubiquitin-protein ligase SIAH1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase SIAH1) (Seven in absentia homolog 1) (Siah-1) (Siah-1a)	SIAH1 HUMSIAH	Q8IUQ4
ENSP00000361465	POLR1C	DNA-directed RNA polymerases I and III subunit RPAC1 (DNA-directed RNA polymerase I subunit C) (RNA polymerases I and III subunit AC1) (AC40) (DNA-directed RNA polymerases I and III 40 kDa polypeptide) (RPA40) (RPA39) (RPC40)	POLR1C POLR1E	O15160
ENSP00000352734	RNF217	Probable E3 ubiquitin-protein ligase RNF217 (EC 2.3.2.27) (IBR domain-containing protein 1) (RING finger protein 217)	RNF217 C6orf172 IBRDC1	Q8TC41
ENSP00000309415	CLTB	Clathrin light chain B (Lcb)	CLTB	P09497
ENSP00000226091	EFNB3	Ephrin-B3 (EPH-related receptor transmembrane ligand ELK-L3) (EPH-related receptor tyrosine kinase ligand 8) (LERK-8)	EFNB3 EPLG8 LERK8	Q15768
ENSP00000378306	PPP3CB	Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit beta isoform)	PPP3CB CALNA2 CALNB CNA2	P16298
ENSP00000398495	DIABLO	Diablo homolog, mitochondrial (Direct IAP-binding protein with low pI) (Second mitochondria-derived activator of caspase) (Smac)	DIABLO SMAC	Q9NR28
ENSP00000244007	PLCG1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 (EC 3.1.4.11) (PLC-148) (Phosphoinositide phospholipase C-gamma-1) (Phospholipase C-II) (PLC-II) (Phospholipase C-gamma-1) (PLC-gamma-1)	PLCG1 PLC1	P19174
ENSP00000005340	DVL2	Segment polarity protein dishevelled homolog DVL-2 (Dishevelled-2) (DSH homolog 2)	DVL2	O14641
ENSP00000358211	HSPA12A	Heat shock 70 kDa protein 12A	HSPA12A KIAA0417	O43301
ENSP00000196551	RPS5	40S ribosomal protein S5 (Small ribosomal subunit protein uS7) [Cleaved into: 40S ribosomal protein S5, N-terminally processed]	RPS5	P46782
ENSP00000346037	RPLP1	60S acidic ribosomal protein P1 (Large ribosomal subunit protein P1)	RPLP1 RRP1	P05386
ENSP00000377015	PICALM	Phosphatidylinositol-binding clathrin assembly protein (Clathrin assembly lymphoid myeloid leukemia protein)	PICALM CALM	Q13492
ENSP00000470004	RPS19	40S ribosomal protein S19 (Small ribosomal subunit protein eS19)	RPS19	P39019
ENSP00000349508	CHD4	Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12) (ATP-dependent helicase CHD4) (Mi-2 autoantigen 218 kDa protein) (Mi2-beta)	CHD4	Q14839
ENSP00000340409	SMPD1	Sphingomyelin phosphodiesterase (EC 3.1.4.12) (Acid sphingomyelinase) (aSMase)	SMPD1 ASM	P17405
ENSP00000313420	PRKDC	DNA-dependent protein kinase catalytic subunit (DNA-PK catalytic subunit) (DNA-PKcs) (EC 2.7.11.1) (DNPK1) (p460)	PRKDC HYRC HYRC1	P78527
ENSP00000321927	FBXL13	F-box/LRR-repeat protein 13 (F-box and leucine-rich repeat protein 13)	FBXL13 FBL13	Q8NEE6
ENSP00000300917	SMG8	Protein SMG8 (Amplified in breast cancer gene 2 protein) (Protein smg-8 homolog)	SMG8 ABC2 C17orf71	Q8ND04
ENSP00000264552	UBE2S	Ubiquitin-conjugating enzyme E2 S (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme S) (E2-EPF) (Ubiquitin carrier protein S) (Ubiquitin-conjugating enzyme E2-24 kDa) (Ubiquitin-conjugating enzyme E2-EPF5) (Ubiquitin-protein ligase S)	UBE2S E2EPF OK/SW-cl.73	Q16763
ENSP00000296564	KIAA0947	Little elongation complex subunit 1 (Interactor of little elongator complex ELL subunit 1)	ICE1 KIAA0947	Q9Y2F5
ENSP00000263331	POLR1B	DNA-directed RNA polymerase I subunit RPA2 (RNA polymerase I subunit 2) (EC 2.7.7.6) (DNA-directed RNA polymerase I 135 kDa polypeptide) (RPA135)	POLR1B	Q9H9Y6
ENSP00000251453	RPS16	40S ribosomal protein S16 (Small ribosomal subunit protein uS9)	RPS16	P62249
ENSP00000074304	INPP4A	Type I inositol 3,4-bisphosphate 4-phosphatase (EC 3.1.3.66) (Inositol polyphosphate 4-phosphatase type I)	INPP4A	Q96PE3
ENSP00000346088	RPL22	60S ribosomal protein L22 (EBER-associated protein) (EAP) (Epstein-Barr virus small RNA-associated protein) (Heparin-binding protein HBp15) (Large ribosomal subunit protein eL22)	RPL22	P35268
ENSP00000251547	FBXO44	F-box only protein 44 (F-box protein FBX30) (F-box/G-domain protein 3)	FBXO44 FBG3 FBX30 FBX44 FBX6A FBXO6A	Q9H4M3
ENSP00000345988	PLCH1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-eta-1) (Phospholipase C-eta-1) (PLC-eta-1) (Phospholipase C-like protein 3) (PLC-L3)	PLCH1 KIAA1069 PLCL3	Q4KWH8
ENSP00000262435	SMURF2	E3 ubiquitin-protein ligase SMURF2 (hSMURF2) (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase SMURF2) (SMAD ubiquitination regulatory factor 2) (SMAD-specific E3 ubiquitin-protein ligase 2)	SMURF2	Q9HAU4
ENSP00000261427	UBE2K	Ubiquitin-conjugating enzyme E2 K (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme K) (Huntingtin-interacting protein 2) (HIP-2) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-25 kDa) (Ubiquitin-conjugating enzyme E2(25K)) (Ubiquitin-conjugating enzyme E2-25K) (Ubiquitin-protein ligase)	UBE2K HIP2 LIG	P61086
ENSP00000275493	EGFR	Epidermal growth factor receptor (EC 2.7.10.1) (Proto-oncogene c-ErbB-1) (Receptor tyrosine-protein kinase erbB-1)	EGFR ERBB ERBB1 HER1	P00533
ENSP00000428205	FBXO32	F-box only protein 32 (Atrogin-1) (Muscle atrophy F-box protein) (MAFbx)	FBXO32	Q969P5
ENSP00000347345	POLR3H	DNA-directed RNA polymerase III subunit RPC8 (RNA polymerase III subunit C8) (DNA-directed RNA polymerase III subunit H) (RNA polymerase III subunit 22.9 kDa subunit) (RPC22.9)	POLR3H KIAA1665 RPC8	Q9Y535
ENSP00000324124	POLR2L	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)	POLR2L	P62875
ENSP00000286788	CCT8	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15)	CCT8 C21orf112 CCTQ KIAA0002	P50990
ENSP00000341247	GSPT2	Eukaryotic peptide chain release factor GTP-binding subunit ERF3B (Eukaryotic peptide chain release factor subunit 3b) (eRF3b) (G1 to S phase transition protein 2 homolog)	GSPT2 ERF3B	Q8IYD1
ENSP00000297540	PHAX	Phosphorylated adapter RNA export protein (RNA U small nuclear RNA export adapter protein)	PHAX RNUXA	Q9H814
ENSP00000336799	TUBA1B	Tubulin alpha-1B chain (Alpha-tubulin ubiquitous) (Tubulin K-alpha-1) (Tubulin alpha-ubiquitous chain) [Cleaved into: Detyrosinated tubulin alpha-1B chain]	TUBA1B	P68363
ENSP00000357255	BGLAP	Osteocalcin (Bone Gla protein) (BGP) (Gamma-carboxyglutamic acid-containing protein)	BGLAP	P02818
ENSP00000253571	RLIM	E3 ubiquitin-protein ligase RLIM (EC 2.3.2.27) (LIM domain-interacting RING finger protein) (RING finger LIM domain-binding protein) (R-LIM) (RING finger protein 12) (RING-type E3 ubiquitin transferase RLIM) (Renal carcinoma antigen NY-REN-43)	RLIM RNF12	Q9NVW2
ENSP00000450399	DNM1L	Dynamin-1-like protein (EC 3.6.5.5) (Dnm1p/Vps1p-like protein) (DVLP) (Dynamin family member proline-rich carboxyl-terminal domain less) (Dymple) (Dynamin-like protein) (Dynamin-like protein 4) (Dynamin-like protein IV) (HdynIV) (Dynamin-related protein 1)	DNM1L DLP1 DRP1	O00429
ENSP00000419449	EIF1	Eukaryotic translation initiation factor 1 (eIF1) (A121) (Protein translation factor SUI1 homolog) (Sui1iso1)	EIF1 SUI1	P41567
ENSP00000216225	RBX1	E3 ubiquitin-protein ligase RBX1 (EC 2.3.2.-) (E3 ubiquitin-protein transferase RBX1) (Protein ZYP) (RING finger protein 75) (RING-box protein 1) (Rbx1) (Regulator of cullins 1) [Cleaved into: E3 ubiquitin-protein ligase RBX1, N-terminally processed (E3 ubiquitin-protein transferase RBX1, N-terminally processed)]	RBX1 RNF75 ROC1	P62877
ENSP00000293831	EIF4A1	Eukaryotic initiation factor 4A-I (eIF-4A-I) (eIF4A-I) (EC 3.6.4.13) (ATP-dependent RNA helicase eIF4A-1)	EIF4A1 DDX2A EIF4A	P60842
ENSP00000376436	ETS1	Protein C-ets-1 (p54)	ETS1 EWSR2	P14921
ENSP00000266505	PLCZ1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase zeta-1 (EC 3.1.4.11) (Phosphoinositide phospholipase C-zeta-1) (Phospholipase C-zeta-1) (PLC-zeta-1) (Testis-development protein NYD-SP27)	PLCZ1	Q86YW0
ENSP00000265100	RPL26L1	60S ribosomal protein L26-like 1 (Large ribosomal subunit protein uL24-like 1)	RPL26L1 RPL26P1	Q9UNX3
ENSP00000361998	TAF7L	Transcription initiation factor TFIID subunit 7-like (Cancer/testis antigen 40) (CT40) (RNA polymerase II TBP-associated factor subunit Q) (TATA box-binding protein-associated factor 50 kDa) (Transcription initiation factor TFIID 50 kDa subunit)	TAF7L TAF2Q	Q5H9L4
ENSP00000341737	NECAP1	Adaptin ear-binding coat-associated protein 1 (NECAP endocytosis-associated protein 1) (NECAP-1)	NECAP1	Q8NC96
ENSP00000267023	NABP2	SOSS complex subunit B1 (Nucleic acid-binding protein 2) (Oligonucleotide/oligosaccharide-binding fold-containing protein 2B) (Sensor of single-strand DNA complex subunit B1) (Sensor of ssDNA subunit B1) (SOSS-B1) (Single-stranded DNA-binding protein 1) (hSSB1)	NABP2 OBFC2B SSB1 LP3587	Q9BQ15
ENSP00000363512	ALOX5	Arachidonate 5-lipoxygenase (5-LO) (5-lipoxygenase) (EC 1.13.11.34)	ALOX5 LOG5	P09917
ENSP00000254436	TRIM21	E3 ubiquitin-protein ligase TRIM21 (EC 2.3.2.27) (52 kDa Ro protein) (52 kDa ribonucleoprotein autoantigen Ro/SS-A) (RING finger protein 81) (RING-type E3 ubiquitin transferase TRIM21) (Ro(SS-A)) (Sjoegren syndrome type A antigen) (SS-A) (Tripartite motif-containing protein 21)	TRIM21 RNF81 RO52 SSA1	P19474
ENSP00000252996	TAF4	Transcription initiation factor TFIID subunit 4 (RNA polymerase II TBP-associated factor subunit C) (TBP-associated factor 4) (Transcription initiation factor TFIID 130 kDa subunit) (TAF(II)130) (TAFII-130) (TAFII130) (Transcription initiation factor TFIID 135 kDa subunit) (TAF(II)135) (TAFII-135) (TAFII135)	TAF4 TAF2C TAF2C1 TAF4A TAFII130 TAFII135	O00268
ENSP00000307900	GLUL	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate decarboxylase) (EC 4.1.1.15) (Glutamate--ammonia ligase)	GLUL GLNS	P15104
ENSP00000365745	CTTN	Src substrate cortactin (Amplaxin) (Oncogene EMS1)	CTTN EMS1	Q14247
ENSP00000328789	AP1S2	AP-1 complex subunit sigma-2 (Adaptor protein complex AP-1 subunit sigma-1B) (Adaptor-related protein complex 1 subunit sigma-1B) (Clathrin assembly protein complex 1 sigma-1B small chain) (Golgi adaptor HA1/AP1 adaptin sigma-1B subunit) (Sigma 1B subunit of AP-1 clathrin) (Sigma-adaptin 1B) (Sigma1B-adaptin)	AP1S2 DC22	P56377
ENSP00000386456	AAK1	AP2-associated protein kinase 1 (EC 2.7.11.1) (Adaptor-associated kinase 1)	AAK1 KIAA1048	Q2M2I8
ENSP00000300417	LRSAM1	E3 ubiquitin-protein ligase LRSAM1 (EC 2.3.2.27) (Leucine-rich repeat and sterile alpha motif-containing protein 1) (RING-type E3 ubiquitin transferase LRSAM1) (Tsg101-associated ligase) (hTAL)	LRSAM1 TAL UNQ6496/PRO21356	Q6UWE0
ENSP00000361021	PTEN	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)	PTEN MMAC1 TEP1	P60484
ENSP00000353344	ETS2	Protein C-ets-2	ETS2	P15036
ENSP00000382058	POLR3G	DNA-directed RNA polymerase III subunit RPC7 (RNA polymerase III subunit C7) (DNA-directed RNA polymerase III subunit G) (RNA polymerase III 32 kDa apha subunit) (RPC32-alpha) (RNA polymerase III 32 kDa subunit) (RPC32)	POLR3G	O15318
ENSP00000281456	SLC25A4	ADP/ATP translocase 1 (ADP,ATP carrier protein 1) (ADP,ATP carrier protein, heart/skeletal muscle isoform T1) (Adenine nucleotide translocator 1) (ANT 1) (Solute carrier family 25 member 4)	SLC25A4 ANT1	P12235
ENSP00000363392	SNX12	Sorting nexin-12	SNX12	Q9UMY4
ENSP00000312999	GNAI2	Guanine nucleotide-binding protein G(i) subunit alpha-2 (Adenylate cyclase-inhibiting G alpha protein)	GNAI2 GNAI2B	P04899
ENSP00000316357	USP9X	Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)	USP9X DFFRX FAM USP9	Q93008
ENSP00000301730	RNPS1	RNA-binding protein with serine-rich domain 1 (SR-related protein LDC2)	RNPS1 LDC2	Q15287
ENSP00000318775	ANAPC4	Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4)	ANAPC4 APC4	Q9UJX5
ENSP00000362688	EIF3I	Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 subunit 2) (TGF-beta receptor-interacting protein 1) (TRIP-1) (eIF-3-beta) (eIF3 p36)	EIF3I EIF3S2 TRIP1	Q13347
ENSP00000292614	POLR2J	DNA-directed RNA polymerase II subunit RPB11-a (RNA polymerase II subunit B11-a) (RPB11a) (DNA-directed RNA polymerase II subunit J-1) (RNA polymerase II 13.3 kDa subunit)	POLR2J POLR2J1	P52435
ENSP00000350941	SRC	Proto-oncogene tyrosine-protein kinase Src (EC 2.7.10.2) (Proto-oncogene c-Src) (pp60c-src) (p60-Src)	SRC SRC1	P12931
ENSP00000358867	GNAI3	Guanine nucleotide-binding protein G(k) subunit alpha (G(i) alpha-3)	GNAI3	P08754
ENSP00000324956	RNF14	E3 ubiquitin-protein ligase RNF14 (EC 2.3.2.27) (Androgen receptor-associated protein 54) (HFB30) (RING finger protein 14) (Triad2 protein)	RNF14 ARA54 HRIHFB2038	Q9UBS8
ENSP00000221232	CNOT3	CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3) (Leukocyte receptor cluster member 2)	CNOT3 KIAA0691 LENG2 NOT3	O75175
ENSP00000391311	SEPT5	Septin-5 (Cell division control-related protein 1) (CDCrel-1) (Peanut-like protein 1)	SEPT5 PNUTL1	Q99719
ENSP00000237281	FBXO30	F-box only protein 30	FBXO30 FBX30	Q8TB52
ENSP00000364289	NCBP1	Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (CBP80) (NCBP 80 kDa subunit)	NCBP1 CBP80 NCBP	Q09161
ENSP00000348578	G3BP1	Ras GTPase-activating protein-binding protein 1 (G3BP-1) (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent DNA helicase VIII) (hDH VIII) (GAP SH3 domain-binding protein 1)	G3BP1 G3BP	Q13283
ENSP00000256458	IRAK2	Interleukin-1 receptor-associated kinase-like 2 (IRAK-2)	IRAK2	O43187
ENSP00000270142	SOD1	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1) (hSod1)	SOD1	P00441
ENSP00000379026	FBXW10	CMT1A duplicated region transcript 1 protein	CDRT1	A0A087WSX6
ENSP00000277865	GLUD1	Glutamate dehydrogenase 1, mitochondrial (GDH 1) (EC 1.4.1.3)	GLUD1 GLUD	P00367
ENSP00000369981	SH3GL2	Endophilin-A1 (EEN-B1) (Endophilin-1) (SH3 domain protein 2A) (SH3 domain-containing GRB2-like protein 2)	SH3GL2 CNSA2 SH3D2A	Q99962
ENSP00000263088	PLD2	Phospholipase D2 (PLD 2) (hPLD2) (EC 3.1.4.4) (Choline phosphatase 2) (PLD1C) (Phosphatidylcholine-hydrolyzing phospholipase D2)	PLD2	O14939
ENSP00000318486	CDK5R1	Cyclin-dependent kinase 5 activator 1 (CDK5 activator 1) (Cyclin-dependent kinase 5 regulatory subunit 1) (TPKII regulatory subunit) [Cleaved into: Cyclin-dependent kinase 5 activator 1, p35 (p35); Cyclin-dependent kinase 5 activator 1, p25 (p25) (Tau protein kinase II 23 kDa subunit) (p23)]	CDK5R1 CDK5R NCK5A	Q15078
ENSP00000289371	EIF5B	Eukaryotic translation initiation factor 5B (eIF-5B) (EC 3.6.5.3) (Translation initiation factor IF-2)	EIF5B IF2 KIAA0741	O60841
ENSP00000282050	ATP5A1	ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)	ATP5F1A ATP5A ATP5A1 ATP5AL2 ATPM	P25705
ENSP00000261951	CNOT6	CCR4-NOT transcription complex subunit 6 (EC 3.1.13.4) (CCR4 carbon catabolite repression 4-like) (Carbon catabolite repressor protein 4 homolog) (Cytoplasmic deadenylase)	CNOT6 CCR4 CCR4a KIAA1194	Q9ULM6
ENSP00000361180	GTF3C5	General transcription factor 3C polypeptide 5 (TF3C-epsilon) (Transcription factor IIIC 63 kDa subunit) (TFIIIC 63 kDa subunit) (TFIIIC63) (Transcription factor IIIC subunit epsilon)	GTF3C5 CDABP0017	Q9Y5Q8
ENSP00000343515	TCEA2	Transcription elongation factor A protein 2 (Testis-specific S-II) (Transcription elongation factor S-II protein 2) (Transcription elongation factor TFIIS.l)	TCEA2	Q15560
